"idPlayer","shortName","nick","license","idTeam","nameTeam","playerPrice","initialPrice","price","numberJourney","idJourney","pointsJourney","bonusVictory","valueTimePlayed","pointsTimePlayed","valuePoints","pointsPoints","valueT2","pointsT2","valueT3","pointsT3","valueTL","pointsTL","valueRebounds","pointsRebounds","valueAssists","pointsAssists","valueSteals","pointsSteals","valueTurnover","pointsTurnover","valueBlocks","pointsBlocks","valueBlocksAgainst","pointsBlocksAgainst","valueFoul","pointsFoul","valueFoulReceived","pointsFoulReceived","photo","number"
256,"A. Len","Len","EUR",14,"Real Madrid",NA,5e+05,488750,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000855775_5-6_03.jpg",25
29,"S. Martínez","Martínez","JFL",3,"Bàsquet Girona",436667,250000,436667,9,9,14,16.8,1350,0,14,14,"4/6",-2,"2/5",-3,"0/0",0,2,2,2,2,2,2,0,0,0,0,0,0,1,-1,0,0,"0000830253_5-6_03.jpg",23
29,"S. Martínez","Martínez","JFL",3,"Bàsquet Girona",393428,250000,436667,8,8,-3,0,1253,0,0,0,"0/2",-2,"0/1",-1,"0/0",0,2,2,1,1,0,0,2,-2,1,1,0,0,2,-2,0,0,"0000830253_5-6_03.jpg",23
29,"S. Martínez","Martínez","JFL",3,"Bàsquet Girona",462857,250000,436667,7,7,4,4.8,1010,0,2,2,"1/2",-1,"0/0",0,"0/0",0,5,5,0,0,0,0,2,-2,0,0,0,0,2,-2,2,2,"0000830253_5-6_03.jpg",23
29,"S. Martínez","Martínez","JFL",3,"Bàsquet Girona",5e+05,250000,436667,6,6,2,2.4,1315,0,2,2,"1/1",0,"0/2",-2,"0/1",-1,3,3,2,2,0,0,0,0,0,0,0,0,4,-4,2,2,"0000830253_5-6_03.jpg",23
29,"S. Martínez","Martínez","JFL",3,"Bàsquet Girona",502840,250000,436667,5,5,5,0,1446,0,6,6,"0/2",-2,"0/1",-1,"6/8",-2,2,2,3,3,1,1,2,-2,0,0,1,-1,3,-3,4,4,"0000830253_5-6_03.jpg",23
29,"S. Martínez","Martínez","JFL",3,"Bàsquet Girona",437252,250000,436667,4,4,18,21.6,1468,0,10,10,"4/6",-2,"0/1",-1,"2/2",0,9,9,3,3,1,1,0,0,1,1,1,-1,3,-3,1,1,"0000830253_5-6_03.jpg",23
29,"S. Martínez","Martínez","JFL",3,"Bàsquet Girona",380219,250000,436667,3,3,17,0,2102,0,11,11,"3/3",0,"1/4",-3,"2/2",0,5,5,2,2,0,0,0,0,1,1,0,0,1,-1,2,2,"0000830253_5-6_03.jpg",23
29,"S. Martínez","Martínez","JFL",3,"Bàsquet Girona",330625,250000,436667,2,2,8,0,1431,0,5,5,"1/3",-2,"1/3",-2,"0/2",-2,6,6,2,2,0,0,0,0,0,0,0,0,1,-1,2,2,"0000830253_5-6_03.jpg",23
29,"S. Martínez","Martínez","JFL",3,"Bàsquet Girona",287500,250000,436667,1,1,6,0,1261,0,5,5,"2/2",0,"0/2",-2,"1/4",-3,6,6,0,0,2,2,0,0,0,0,0,0,4,-4,2,2,"0000830253_5-6_03.jpg",23
28,"M. Hughes","Hughes","EXT",3,"Bàsquet Girona",375556,430000,375556,9,9,0,0,723,0,4,4,"0/1",-1,"1/2",-1,"1/2",-1,0,0,3,3,0,0,2,-2,0,0,0,0,4,-4,2,2,"0000830058_5-6_03.jpg",8
28,"M. Hughes","Hughes","EXT",3,"Bàsquet Girona",428643,430000,375556,8,8,-3,0,1151,0,7,7,"0/2",-2,"2/8",-6,"1/1",0,2,2,1,1,0,0,3,-3,0,0,0,0,2,-2,0,0,"0000830058_5-6_03.jpg",8
28,"M. Hughes","Hughes","EXT",3,"Bàsquet Girona",504286,430000,375556,7,7,11,13.2,1168,0,6,6,"1/1",0,"0/3",-3,"4/4",0,7,7,1,1,0,0,0,0,0,0,0,0,2,-2,2,2,"0000830058_5-6_03.jpg",8
28,"M. Hughes","Hughes","EXT",3,"Bàsquet Girona",478333,430000,375556,6,6,1,1.2,1086,0,3,3,"0/2",-2,"1/4",-3,"0/0",0,3,3,2,2,0,0,0,0,0,0,0,0,2,-2,0,0,"0000830058_5-6_03.jpg",8
28,"M. Hughes","Hughes","EXT",3,"Bàsquet Girona",532306,430000,375556,5,5,12,0,1106,0,12,12,"2/3",-1,"2/5",-3,"2/2",0,3,3,0,0,1,1,0,0,0,0,0,0,2,-2,2,2,"0000830058_5-6_03.jpg",8
28,"M. Hughes","Hughes","EXT",3,"Bàsquet Girona",462875,430000,375556,4,4,16,19.2,1141,0,13,13,"2/3",-1,"3/4",-1,"0/0",0,3,3,1,1,1,1,0,0,0,0,0,0,2,-2,2,2,"0000830058_5-6_03.jpg",8
28,"M. Hughes","Hughes","EXT",3,"Bàsquet Girona",402500,430000,375556,3,3,11,0,1641,0,10,10,"1/4",-3,"2/5",-3,"2/2",0,8,8,2,2,0,0,2,-2,0,0,0,0,3,-3,2,2,"0000830058_5-6_03.jpg",8
28,"M. Hughes","Hughes","EXT",3,"Bàsquet Girona",350000,430000,375556,2,2,7,0,1518,0,16,16,"1/4",-3,"4/8",-4,"2/2",0,1,1,0,0,0,0,1,-1,0,0,1,-1,2,-2,1,1,"0000830058_5-6_03.jpg",8
28,"M. Hughes","Hughes","EXT",3,"Bàsquet Girona",365500,430000,375556,1,1,7,0,896,0,8,8,"1/1",0,"1/5",-4,"3/4",-1,4,4,2,2,2,2,2,-2,0,0,0,0,4,-4,2,2,"0000830058_5-6_03.jpg",8
174,"S. Llull","Llull","JFL",14,"Real Madrid",329523,3e+05,329523,9,9,14,16.8,1024,0,11,11,"1/1",0,"3/5",-2,"0/0",0,1,1,2,2,0,0,0,0,0,0,0,0,1,-1,3,3,"0000832127_5-6_03.jpg",23
174,"S. Llull","Llull","JFL",14,"Real Madrid",286542,3e+05,329523,8,8,12,14.4,933,0,13,13,"2/3",-1,"1/5",-4,"6/6",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,"0000832127_5-6_03.jpg",23
174,"S. Llull","Llull","JFL",14,"Real Madrid",249167,3e+05,329523,7,7,8,9.6,980,0,10,10,"2/4",-2,"2/5",-3,"0/0",0,1,1,2,2,0,0,0,0,0,0,0,0,1,-1,1,1,"0000832127_5-6_03.jpg",23
174,"S. Llull","Llull","JFL",14,"Real Madrid",216667,3e+05,329523,6,6,7,8.4,1090,0,5,5,"1/3",-2,"1/3",-2,"0/0",0,3,3,4,4,2,2,1,-1,0,0,0,0,2,-2,0,0,"0000832127_5-6_03.jpg",23
174,"S. Llull","Llull","JFL",14,"Real Madrid",221085,3e+05,329523,5,5,5,6,916,0,10,10,"2/5",-3,"1/4",-3,"3/3",0,1,1,1,1,0,0,0,0,0,0,0,0,2,-2,1,1,"0000832127_5-6_03.jpg",23
174,"S. Llull","Llull","JFL",14,"Real Madrid",260100,3e+05,329523,4,4,-4,0,827,0,2,2,"0/3",-3,"0/1",-1,"2/2",0,0,0,1,1,0,0,2,-2,0,0,0,0,2,-2,1,1,"0000832127_5-6_03.jpg",23
174,"S. Llull","Llull","JFL",14,"Real Madrid",306000,3e+05,329523,3,3,1,1.2,762,0,2,2,"1/3",-2,"0/3",-3,"0/0",0,2,2,1,1,1,1,0,0,0,0,0,0,2,-2,2,2,"0000832127_5-6_03.jpg",23
174,"S. Llull","Llull","JFL",14,"Real Madrid",360000,3e+05,329523,2,2,0,0,1132,0,4,4,"0/0",0,"1/5",-4,"1/1",0,1,1,2,2,0,0,1,-1,0,0,0,0,2,-2,0,0,"0000832127_5-6_03.jpg",23
174,"S. Llull","Llull","JFL",14,"Real Madrid",345000,3e+05,329523,1,1,12,14.4,1231,0,10,10,"1/1",0,"2/4",-2,"2/2",0,1,1,3,3,1,1,1,-1,0,0,0,0,2,-2,2,2,"0000832127_5-6_03.jpg",23
30,"N. Maric","Maric","JFL",3,"Bàsquet Girona",296618,260000,296618,9,9,18,21.6,642,0,12,12,"4/4",0,"0/0",0,"4/6",-2,4,4,1,1,0,0,0,0,1,1,0,0,1,-1,3,3,"0000830145_5-6_03.jpg",25
30,"N. Maric","Maric","JFL",3,"Bàsquet Girona",257929,260000,296618,8,8,10,0,771,0,10,10,"4/5",-1,"0/0",0,"2/2",0,2,2,0,0,0,0,1,-1,0,0,0,0,2,-2,2,2,"0000830145_5-6_03.jpg",25
30,"N. Maric","Maric","JFL",3,"Bàsquet Girona",224286,260000,296618,7,7,4,4.8,458,0,4,4,"1/1",0,"0/0",0,"2/2",0,0,0,0,0,1,1,2,-2,0,0,0,0,1,-1,2,2,"0000830145_5-6_03.jpg",25
30,"N. Maric","Maric","JFL",3,"Bàsquet Girona",221667,260000,296618,6,6,7,8.4,571,0,6,6,"3/4",-1,"0/0",0,"0/0",0,6,6,0,0,0,0,0,0,0,0,0,0,4,-4,0,0,"0000830145_5-6_03.jpg",25
30,"N. Maric","Maric","JFL",3,"Bàsquet Girona",195500,260000,296618,5,5,-1,0,150,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,"0000830145_5-6_03.jpg",25
30,"N. Maric","Maric","JFL",3,"Bàsquet Girona",230000,260000,296618,4,4,6,7.2,773,0,6,6,"2/3",-1,"0/0",0,"2/4",-2,2,2,0,0,0,0,1,-1,1,1,0,0,1,-1,2,2,"0000830145_5-6_03.jpg",25
30,"N. Maric","Maric","JFL",3,"Bàsquet Girona",2e+05,260000,296618,3,3,12,0,544,0,8,8,"3/4",-1,"0/0",0,"2/3",-1,4,4,1,1,0,0,0,0,1,1,0,0,4,-4,4,4,"0000830145_5-6_03.jpg",25
30,"N. Maric","Maric","JFL",3,"Bàsquet Girona",187850,260000,296618,2,2,-2,0,303,0,0,0,"0/0",0,"0/0",0,"0/0",0,2,2,0,0,0,0,0,0,0,0,0,0,4,-4,0,0,"0000830145_5-6_03.jpg",25
30,"N. Maric","Maric","JFL",3,"Bàsquet Girona",221000,260000,296618,1,1,2,0,479,0,2,2,"0/2",-2,"0/0",0,"2/4",-2,3,3,0,0,0,0,0,0,0,0,1,-1,0,0,2,2,"0000830145_5-6_03.jpg",25
34,"D. Needham","Needham","EUR",3,"Bàsquet Girona",328889,480000,328889,9,9,9,10.8,1690,0,10,10,"0/4",-4,"3/4",-1,"1/1",0,4,4,3,3,2,2,6,-6,1,1,0,0,3,-3,3,3,"0000829969_5-6_03.jpg",5
34,"D. Needham","Needham","EUR",3,"Bàsquet Girona",302500,480000,328889,8,8,2,0,1114,0,9,9,"2/6",-4,"1/4",-3,"2/2",0,2,2,2,2,0,0,2,-2,0,0,1,-1,2,-2,1,1,"0000829969_5-6_03.jpg",5
34,"D. Needham","Needham","EUR",3,"Bàsquet Girona",327980,480000,328889,7,7,3,3.6,1536,0,7,7,"1/3",-2,"1/5",-4,"2/2",0,3,3,3,3,0,0,3,-3,1,1,1,-1,4,-4,3,3,"0000829969_5-6_03.jpg",5
34,"D. Needham","Needham","EUR",3,"Bàsquet Girona",285200,480000,328889,6,6,15,18,1451,0,16,16,"1/2",-1,"4/8",-4,"2/2",0,4,4,0,0,0,0,2,-2,0,0,0,0,1,-1,3,3,"0000829969_5-6_03.jpg",5
34,"D. Needham","Needham","EUR",3,"Bàsquet Girona",248000,480000,328889,5,5,8,0,1423,0,10,10,"1/2",-1,"2/5",-3,"2/2",0,0,0,3,3,1,1,1,-1,0,0,0,0,3,-3,2,2,"0000829969_5-6_03.jpg",5
34,"D. Needham","Needham","EUR",3,"Bàsquet Girona",250563,480000,328889,4,4,4,4.8,1266,0,9,9,"0/1",-1,"3/6",-3,"0/0",0,1,1,1,1,1,1,2,-2,0,0,0,0,5,-5,3,3,"0000829969_5-6_03.jpg",5
34,"D. Needham","Needham","EUR",3,"Bàsquet Girona",294780,480000,328889,3,3,17,0,1209,0,19,19,"4/4",0,"3/7",-4,"2/2",0,3,3,2,2,2,2,1,-1,0,0,0,0,5,-5,1,1,"0000829969_5-6_03.jpg",5
34,"D. Needham","Needham","EUR",3,"Bàsquet Girona",346800,480000,328889,2,2,5,0,917,0,6,6,"0/1",-1,"0/3",-3,"6/6",0,0,0,3,3,1,1,3,-3,0,0,0,0,1,-1,3,3,"0000829969_5-6_03.jpg",5
34,"D. Needham","Needham","EUR",3,"Bàsquet Girona",408000,480000,328889,1,1,-10,0,1046,0,3,3,"0/4",-4,"1/6",-5,"0/0",0,0,0,3,3,1,1,5,-5,0,0,0,0,4,-4,1,1,"0000829969_5-6_03.jpg",5
162,"I. Almansa","Almansa","JFL",14,"Real Madrid",NA,250000,330000,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000832053_5-6_03.jpg",13
162,"I. Almansa","Almansa","JFL",14,"Real Madrid",330000,250000,330000,8,8,2,2.4,230,0,2,2,"1/1",0,"0/0",0,"0/1",-1,1,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,1,"0000832053_5-6_03.jpg",13
162,"I. Almansa","Almansa","JFL",14,"Real Madrid",0,250000,330000,7,7,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000832053_5-6_03.jpg",13
162,"I. Almansa","Almansa","JFL",14,"Real Madrid",NA,250000,330000,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000832053_5-6_03.jpg",13
162,"I. Almansa","Almansa","JFL",14,"Real Madrid",NA,250000,330000,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000832053_5-6_03.jpg",13
162,"I. Almansa","Almansa","JFL",14,"Real Madrid",380219,250000,330000,4,4,2,2.4,406,0,2,2,"1/2",-1,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"0000832053_5-6_03.jpg",13
162,"I. Almansa","Almansa","JFL",14,"Real Madrid",330625,250000,330000,3,3,13,15.6,707,0,6,6,"2/3",-1,"0/0",0,"2/2",0,7,7,0,0,1,1,0,0,0,0,0,0,1,-1,1,1,"0000832053_5-6_03.jpg",13
162,"I. Almansa","Almansa","JFL",14,"Real Madrid",0,250000,330000,2,2,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000832053_5-6_03.jpg",13
162,"I. Almansa","Almansa","JFL",14,"Real Madrid",287500,250000,330000,1,1,5,6,690,0,6,6,"3/4",-1,"0/0",0,"0/0",0,2,2,1,1,0,0,1,-1,0,0,0,0,2,-2,0,0,"0000832053_5-6_03.jpg",13
173,"A. Abalde","Abalde","JFL",14,"Real Madrid",NA,310000,299000,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000831776_5-6_03.jpg",6
173,"A. Abalde","Abalde","JFL",14,"Real Madrid",299000,310000,299000,8,8,12,14.4,1190,0,10,10,"2/3",-1,"1/1",0,"3/4",-1,2,2,1,1,0,0,0,0,0,0,0,0,1,-1,2,2,"0000831776_5-6_03.jpg",6
173,"A. Abalde","Abalde","JFL",14,"Real Madrid",260000,310000,299000,7,7,7,8.4,1213,0,6,6,"3/3",0,"0/4",-4,"0/0",0,5,5,0,0,2,2,0,0,0,0,0,0,2,-2,0,0,"0000831776_5-6_03.jpg",6
173,"A. Abalde","Abalde","JFL",14,"Real Madrid",231200,310000,299000,6,6,1,1.2,1176,0,2,2,"1/2",-1,"0/3",-3,"0/0",0,3,3,0,0,0,0,0,0,0,0,1,-1,0,0,1,1,"0000831776_5-6_03.jpg",6
173,"A. Abalde","Abalde","JFL",14,"Real Madrid",272000,310000,299000,5,5,2,2.4,668,0,0,0,"0/0",0,"0/1",-1,"0/0",0,1,1,2,2,0,0,0,0,0,0,0,0,1,-1,1,1,"0000831776_5-6_03.jpg",6
173,"A. Abalde","Abalde","JFL",14,"Real Madrid",320000,310000,299000,4,4,6,7.2,1291,0,9,9,"1/3",-2,"2/2",0,"1/2",-1,1,1,1,1,1,1,1,-1,0,0,1,-1,2,-2,1,1,"0000831776_5-6_03.jpg",6
173,"A. Abalde","Abalde","JFL",14,"Real Madrid",3e+05,310000,299000,3,3,8,9.6,1351,0,6,6,"1/1",0,"0/2",-2,"4/4",0,2,2,0,0,0,0,2,-2,0,0,0,0,0,0,4,4,"0000831776_5-6_03.jpg",6
173,"A. Abalde","Abalde","JFL",14,"Real Madrid",NA,310000,299000,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000831776_5-6_03.jpg",6
173,"A. Abalde","Abalde","JFL",14,"Real Madrid",263500,310000,299000,1,1,2,2.4,1021,0,5,5,"0/3",-3,"1/2",-1,"2/2",0,3,3,2,2,1,1,2,-2,0,0,1,-1,3,-3,1,1,"0000831776_5-6_03.jpg",6
167,"D. Kramer","Kramer","EUR",14,"Real Madrid",293333,260000,293333,9,9,6,7.2,792,0,5,5,"1/2",-1,"1/2",-1,"0/0",0,2,2,2,2,1,1,0,0,0,0,0,0,3,-3,1,1,"0000831926_5-6_03.jpg",1
167,"D. Kramer","Kramer","EUR",14,"Real Madrid",285000,260000,293333,8,8,3,3.6,679,0,5,5,"1/1",0,"1/2",-1,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,2,2,"0000831926_5-6_03.jpg",1
167,"D. Kramer","Kramer","EUR",14,"Real Madrid",3e+05,260000,293333,7,7,4,4.8,695,0,4,4,"0/0",0,"1/4",-3,"1/2",-1,2,2,0,0,0,0,0,0,0,0,0,0,1,-1,3,3,"0000831926_5-6_03.jpg",1
167,"D. Kramer","Kramer","EUR",14,"Real Madrid",310000,260000,293333,6,6,7,8.4,836,0,8,8,"2/2",0,"1/4",-3,"1/2",-1,3,3,0,0,1,1,0,0,0,0,0,0,2,-2,1,1,"0000831926_5-6_03.jpg",1
167,"D. Kramer","Kramer","EUR",14,"Real Madrid",288000,260000,293333,5,5,5,6,405,0,8,8,"2/2",0,"1/2",-1,"1/1",0,0,0,0,0,0,0,0,0,0,0,0,0,3,-3,1,1,"0000831926_5-6_03.jpg",1
167,"D. Kramer","Kramer","EUR",14,"Real Madrid",332350,260000,293333,4,4,-4,0,558,0,0,0,"0/1",-1,"0/0",0,"0/0",0,1,1,0,0,1,1,2,-2,0,0,0,0,3,-3,0,0,"0000831926_5-6_03.jpg",1
167,"D. Kramer","Kramer","EUR",14,"Real Madrid",391000,260000,293333,3,3,11,13.2,887,0,11,11,"2/2",0,"1/2",-1,"4/4",0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,3,3,"0000831926_5-6_03.jpg",1
167,"D. Kramer","Kramer","EUR",14,"Real Madrid",340000,260000,293333,2,2,4,0,1250,0,8,8,"2/5",-3,"1/4",-3,"1/1",0,2,2,0,0,1,1,0,0,1,1,0,0,3,-3,1,1,"0000831926_5-6_03.jpg",1
167,"D. Kramer","Kramer","EUR",14,"Real Madrid",299000,260000,293333,1,1,8,9.6,1103,0,10,10,"2/3",-1,"2/5",-3,"0/0",0,4,4,0,0,0,0,2,-2,0,0,1,-1,2,-2,3,3,"0000831926_5-6_03.jpg",1
23,"M. Susinskas","Susinskas","EUR",3,"Bàsquet Girona",150076,2e+05,150076,9,9,12,14.4,1374,0,9,9,"0/0",0,"2/5",-3,"3/3",0,4,4,1,1,0,0,0,0,0,0,0,0,2,-2,3,3,"0000830126_5-6_03.jpg",29
23,"M. Susinskas","Susinskas","EUR",3,"Bàsquet Girona",130501,2e+05,150076,8,8,4,0,1101,0,5,5,"1/2",-1,"1/5",-4,"0/0",0,4,4,2,2,0,0,0,0,0,0,0,0,3,-3,1,1,"0000830126_5-6_03.jpg",29
23,"M. Susinskas","Susinskas","EUR",3,"Bàsquet Girona",153531,2e+05,150076,7,7,3,3.6,1048,0,3,3,"0/0",0,"1/6",-5,"0/0",0,3,3,0,0,2,2,1,-1,1,1,0,0,0,0,0,0,"0000830126_5-6_03.jpg",29
23,"M. Susinskas","Susinskas","EUR",3,"Bàsquet Girona",180625,2e+05,150076,6,6,-4,0,1092,0,3,3,"0/0",0,"1/6",-5,"0/0",0,4,4,0,0,0,0,0,0,0,0,1,-1,5,-5,0,0,"0000830126_5-6_03.jpg",29
23,"M. Susinskas","Susinskas","EUR",3,"Bàsquet Girona",212500,2e+05,150076,5,5,-2,0,998,0,3,3,"0/1",-1,"1/2",-1,"0/0",0,0,0,0,0,1,1,0,0,0,0,0,0,4,-4,0,0,"0000830126_5-6_03.jpg",29
23,"M. Susinskas","Susinskas","EUR",3,"Bàsquet Girona",NA,2e+05,150076,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000830126_5-6_03.jpg",29
23,"M. Susinskas","Susinskas","EUR",3,"Bàsquet Girona",250000,2e+05,150076,3,3,5,0,925,0,9,9,"3/3",0,"1/3",-2,"0/0",0,1,1,1,1,0,0,0,0,0,0,0,0,4,-4,0,0,"0000830126_5-6_03.jpg",29
23,"M. Susinskas","Susinskas","EUR",3,"Bàsquet Girona",250000,2e+05,150076,2,2,3,0,969,0,5,5,"1/1",0,"1/3",-2,"0/0",0,1,1,1,1,0,0,1,-1,0,0,0,0,2,-2,1,1,"0000830126_5-6_03.jpg",29
23,"M. Susinskas","Susinskas","EUR",3,"Bàsquet Girona",230000,2e+05,150076,1,1,7,0,1139,0,4,4,"1/1",0,"0/2",-2,"2/2",0,4,4,1,1,1,1,0,0,1,1,1,-1,2,-2,1,1,"0000830126_5-6_03.jpg",29
168,"G. Procida","Procida","EUR",14,"Real Madrid",158905,2e+05,158905,9,9,8,9.6,977,0,4,4,"2/2",0,"0/0",0,"0/0",0,4,4,1,1,1,1,2,-2,0,0,0,0,0,0,0,0,"0000832030_5-6_03.jpg",9
168,"G. Procida","Procida","EUR",14,"Real Madrid",138178,2e+05,158905,8,8,-1,0,437,0,0,0,"0/1",-1,"0/0",0,"0/0",0,0,0,0,0,1,1,0,0,0,0,0,0,1,-1,0,0,"0000832030_5-6_03.jpg",9
168,"G. Procida","Procida","EUR",14,"Real Madrid",162562,2e+05,158905,7,7,-1,0,419,0,0,0,"0/0",0,"0/1",-1,"0/0",0,2,2,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,"0000832030_5-6_03.jpg",9
168,"G. Procida","Procida","EUR",14,"Real Madrid",191250,2e+05,158905,6,6,0,0,356,0,2,2,"0/0",0,"0/1",-1,"2/2",0,0,0,0,0,1,1,2,-2,0,0,0,0,1,-1,1,1,"0000832030_5-6_03.jpg",9
168,"G. Procida","Procida","EUR",14,"Real Madrid",225000,2e+05,158905,5,5,5,6,400,0,2,2,"1/1",0,"0/0",0,"0/0",0,1,1,2,2,0,0,1,-1,1,1,0,0,0,0,0,0,"0000832030_5-6_03.jpg",9
168,"G. Procida","Procida","EUR",14,"Real Madrid",2e+05,2e+05,158905,4,4,-1,0,751,0,0,0,"0/0",0,"0/1",-1,"0/0",0,0,0,1,1,0,0,1,-1,0,0,0,0,0,0,0,0,"0000832030_5-6_03.jpg",9
168,"G. Procida","Procida","EUR",14,"Real Madrid",195500,2e+05,158905,3,3,10,12,1020,0,10,10,"3/3",0,"1/3",-2,"1/2",-1,2,2,2,2,0,0,1,-1,1,1,0,0,2,-2,1,1,"0000832030_5-6_03.jpg",9
168,"G. Procida","Procida","EUR",14,"Real Madrid",170000,2e+05,158905,2,2,1,0,665,0,2,2,"0/0",0,"0/1",-1,"2/2",0,2,2,1,1,1,1,1,-1,0,0,0,0,4,-4,1,1,"0000832030_5-6_03.jpg",9
168,"G. Procida","Procida","EUR",14,"Real Madrid",NA,2e+05,158905,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000832030_5-6_03.jpg",9
165,"A. Feliz","Feliz","EUR",14,"Real Madrid",135774,360000,135774,9,9,0,0,615,0,0,0,"0/1",-1,"0/1",-1,"0/0",0,1,1,1,1,1,1,0,0,0,0,0,0,1,-1,0,0,"0000831794_5-6_03.jpg",24
165,"A. Feliz","Feliz","EUR",14,"Real Madrid",159734,360000,135774,8,8,6,7.2,852,0,2,2,"0/1",-1,"0/0",0,"2/2",0,4,4,3,3,0,0,1,-1,0,0,0,0,2,-2,1,1,"0000831794_5-6_03.jpg",24
165,"A. Feliz","Feliz","EUR",14,"Real Madrid",NA,360000,135774,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000831794_5-6_03.jpg",24
165,"A. Feliz","Feliz","EUR",14,"Real Madrid",187922,360000,135774,6,6,3,3.6,839,0,10,10,"3/5",-2,"1/3",-2,"1/2",-1,3,3,0,0,0,0,1,-1,0,0,0,0,5,-5,1,1,"0000831794_5-6_03.jpg",24
165,"A. Feliz","Feliz","EUR",14,"Real Madrid",221085,360000,135774,5,5,-2,0,285,0,0,0,"0/0",0,"0/1",-1,"0/0",0,1,1,0,0,0,0,0,0,0,0,0,0,2,-2,0,0,"0000831794_5-6_03.jpg",24
165,"A. Feliz","Feliz","EUR",14,"Real Madrid",NA,360000,135774,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000831794_5-6_03.jpg",24
165,"A. Feliz","Feliz","EUR",14,"Real Madrid",NA,360000,135774,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0000831794_5-6_03.jpg",24
165,"A. Feliz","Feliz","EUR",14,"Real Madrid",260100,360000,135774,2,2,1,0,1001,0,0,0,"0/1",-1,"0/1",-1,"0/0",0,4,4,3,3,0,0,2,-2,0,0,0,0,2,-2,0,0,"0000831794_5-6_03.jpg",24
165,"A. Feliz","Feliz","EUR",14,"Real Madrid",306000,360000,135774,1,1,5,6,709,0,7,7,"2/4",-2,"1/2",-1,"0/2",-2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,"0000831794_5-6_03.jpg",24
243,"S. Hollanders","Hollanders","EUR",3,"Bàsquet Girona",0,190000,96949,9,9,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000841284_5-6_03.jpg",7
243,"S. Hollanders","Hollanders","EUR",3,"Bàsquet Girona",0,190000,96949,8,8,0,0,0,0,0,0,"0/0",0,"0/0",0,"0/0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0000841284_5-6_03.jpg",7
243,"S. Hollanders","Hollanders","EUR",3,"Bàsquet Girona",96949,190000,96949,7,7,1,1.2,251,0,3,3,"0/0",0,"1/1",0,"0/0",0,0,0,0,0,0,0,1,-1,0,0,0,0,1,-1,0,0,"0000841284_5-6_03.jpg",7
